tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write,State,State_Label
5970.6850000000004,0.66199999999998749,15.036999999999711,9.954493999999622,6.175766739983434,1.298,61.272551751608518,91.326446485476339,0.88845019178834428,0.98438773406981706,1.0839444087093166,1.0130768195886439,13.575862866771228,10,35.311701337600752,13.548088720503664,30.508755639171323,17.948450201998075,44.518052502017824,65.032277224548153,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
1661.212,0.65010185961175682,15.036999999999711,9.7756697732943234,6.1434567390633044,1.298,100,97.085030958768925,0.87849735867339018,0.98769410886291842,1.0646790140097768,1.0170061072813998,14.202660399163538,10,32.879143623697964,14.154846941344832,30.708768491710437,18.050375312806189,38.510815642027509,63.581069592030431,0.52300000000000002,0.54600000000000004,0,15,0,Normal
6935.0280000000002,0.63823558857504048,15.036999999999711,9.5971734461431968,6.2024522912842368,1.298,56.762439949275823,90.079972447126863,0.90557368964399143,0.97537873507146,1.0987183673293877,1.0109545696567297,13.6873534677535,10,28.331436977207488,13.641550427499034,30.71080731318046,19.282635233470028,31.96942909095749,64.00366719585503,0.52300000000000002,0.54600000000000004,0,15,0,Normal
6014.4290000000001,0.66199999999998749,15.036999999999711,9.954493999999622,6.2217374572160509,1.298,61.190563863893601,91.396147321479717,0.88636595791934658,0.96698385327914238,1.0776478560982603,1.002021603444565,13.645218754140853,10,35.182432472313579,13.63471549793492,30.56124062082705,18.099815001568921,44.421114455577971,65.114579697417355,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
5145.2839999999997,0.67006348954674921,15.036999999999711,10.075663450366026,6.2183522865814904,1.298,81.410316328629193,91.986000558449007,0.88679788693871231,0.98368940647289715,1.0797217901152758,1.0145033104797327,13.673951703504139,10,35.238147819336625,13.643278094511608,30.30464043232438,18.640748716304419,44.368410941810055,64.948753278467777,0.52300000000000002,0.54600000000000004,5,15,2,Membrane_Drying
362.05200000000002,0.64499999999998769,12.03699999999977,7.7638649999997043,6.0696861764439909,1.298,100,100,0.86201993818875833,0.96509655013475304,1.0463900797461161,1.0002408698825596,14.812413113786119,10,35.123419951840162,14.697015641765102,30.268654949024963,17.947452501502269,44.177494697202327,65.012922063985272,0.52300000000000002,0.54600000000000004,0,12,2,Membrane_Drying
2285.5129999999999,0.57999999999998875,15.036999999999711,8.7214599999996647,6.2142101279826996,1.298,94.410183941393058,98.290097650427398,0.89649125139199048,0.97526902462696397,1.0867441987503812,1.0068300011560858,14.05476348900836,10,23.185244618370184,14.012684176485266,30.558782931265,18.699348829166865,25.64543765352937,61.141824075147277,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
2970.3829999999998,0.53859937937438096,15.036999999999711,8.098908191408432,6.1927770321449573,1.298,86.27165700044003,93.392254278215844,0.89134705762380051,0.97793024851759958,1.0878712776760489,1.0111171489171711,13.733043326503772,10,19.363277896256037,13.706415138208907,30.386822748048552,18.961551379247609,20.789150474659543,58.553930511022699,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
1661.501,0.6500464110172246,15.036999999999711,9.7748436545446502,6.1382505461673693,1.298,100,95.873274486693703,0.87652546978783308,0.98512050792700201,1.0680655987624896,1.0160235454221982,14.20137585655106,10,32.867494704747422,14.154277780841737,30.712084284202341,18.047703247321586,38.498924570683357,63.580995826020228,0.52300000000000002,0.54600000000000004,0,15,0,Normal
8896.7800000000007,0.59776361865499772,15.036999999999711,8.9885274785587672,6.167432023842399,1.298,61.625987173242088,88.204462552362799,0.91442749715774563,0.98228982332402559,1.105771592903849,1.0207805609841061,13.840715923702142,10,23.23342566494636,13.841239842266807,30.316990317680851,18.400085379001123,31.046978153191134,65.494371178702437,0.52300000000000002,0.54600000000000004,0,15,0,Normal
8649.6319999999996,0.5197846383836453,15.411192960202651,8.0097239173858945,6.2100679693839114,1.298,62.978350638080528,89.609187692915157,0.90659630919992296,0.96859090524609037,1.0984782860130351,1.0106145719689017,13.896022375453454,10,17.949202136754543,13.876867688752752,30.314973862670605,18.23310837968754,18.930591627808759,65.575910796705557,0.52300000000000002,0.54600000000000004,0,16,1,Flooding
5923.8680000000004,0.66199999999998749,15.036999999999711,9.954493999999622,6.1816581541350146,1.298,61.432955721025593,90.211256808844041,0.88940862961398426,0.97464946206575565,1.0807441987503812,1.0057341938264637,13.620654836915699,10,35.252270747244253,13.590663752031359,30.441778431938907,18.02191368494347,44.434864136690265,64.979633881074207,0.52300000000000002,0.54600000000000004,5,15,2,Membrane_Drying
8261.0570000000007,0.53999999999998971,15.036999999999711,8.1199799999996909,6.1769038627820345,1.298,62.702638255230219,91.858315574950737,0.90957717509830838,0.97698913175447144,1.0990413772795395,1.0130216239856016,13.672794588638151,10,19.05952260944937,13.650025098590527,30.347599490480121,18.520881473603595,20.435362827810518,59.059944012059809,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
3600.1100000000001,0.62004641101722524,15.036999999999711,9.3237336545446698,6.1935051460807617,1.298,84.476604429650578,95.924612392262958,0.89956299050692778,0.97798474312787242,1.0924412633675007,1.0139945618717232,13.665234460877349,10,28.466310017119355,13.622526374383249,30.423104013102886,18.060178401913319,37.216415705480998,65.082570091937043,0.52300000000000002,0.54600000000000004,0,15,0,Normal
3457.2489999999998,0.59701035131032398,15.036999999999711,8.9772925386925877,6.205334793816867,1.298,84.222893979071216,95.670079128758516,0.90180786238902222,0.97887127767604865,1.0885747683000131,1.0106147057995258,13.892483731542461,10,23.69055097034537,13.870723210312434,30.460299851485519,17.911569357657672,31.32424190792776,64.902819256534883,0.52300000000000002,0.54600000000000004,5,15,0,Normal
2844.105,0.54460635574983662,15.036999999999711,8.1891289294739646,6.1653611898664611,1.298,85.931676977379226,94.013924873876803,0.89285138944809006,0.97952251697071235,1.0836768562192236,1.0088045762470661,13.804415338883526,10,19.866382043489768,13.769473362140191,30.412563279910181,18.628943255142971,21.394055423285842,59.029648038400161,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
1905.508,0.6202279326824951,15.036999999999711,9.3264402105264121,6.1627934173627823,1.298,96.404768186158563,95.809417871273482,0.88618719096789589,0.9792218156102932,1.0741553134936717,1.01397616527212,14.590530326804084,10,27.812659323638783,14.515856594093885,30.68334514367573,18.177338009250359,31.318008331418497,62.611949621515805,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
1731.1420000000001,0.64517266529251982,15.036999999999711,9.7012649051366999,6.1527695401015636,1.298,100,97.25985223840398,0.88044965646584583,0.97806908232927758,1.0722619007018439,1.0155516321988642,14.297734200245824,10,31.013329946732789,14.248620835117592,30.696460562250909,18.15005843832051,35.886991840891696,63.29911296875666,0.52300000000000002,0.54600000000000004,0,15,0,Normal
707.48000000000002,0.6369999999999878,12.03699999999977,7.6675689999997063,6.1397233179223241,1.298,100,99.748173897815363,0.86529423934544569,0.9700428677506544,1.0518705121230894,1.0061854562598045,14.50328492086066,10,35.421161834097603,14.400122953902549,30.819870980748583,18.008402937141753,44.537399900646662,65.120459411093719,0.52300000000000002,0.54600000000000004,0,12,2,Membrane_Drying
2161.2190000000001,0.59199999999998854,15.036999999999711,8.9019039999996572,6.1374825874067938,1.298,92.019016250735675,97.431841627773039,0.901018798091477,0.98370902299912977,1.0924430031656207,1.0092508840801446,14.57247555960943,10,24.632922032284728,14.510260578270548,30.58451960596236,18.441350854240039,27.134057423892397,61.622168811570148,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
7711.7820000000002,0.56499999999998918,15.036999999999711,8.4959049999996772,6.1611133321370417,1.298,61.783837760911048,89.872813070260335,0.90620211306128784,0.97952158015634017,1.1017076299235586,1.0154425429177891,13.601049282673715,10,21.246639787874862,13.574123423968681,30.634900002626551,18.827244171167099,23.029411615534517,61.069033168703086,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
2665.8020000000001,0.55508813336654361,15.036999999999711,8.3467063125041197,6.2230142437273894,1.298,92.062068691414396,98.704183854127038,0.89323215036700787,0.97922422456153602,1.0854228285529766,1.0111705341664126,13.954328106191433,10,20.704801474971529,13.897062022831571,30.507621269071048,18.615884044274186,22.426616912449809,59.681225056457961,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
7367.6059999999998,0.590129108247061,15.036999999999711,8.8735741102284962,6.1695685334515415,1.298,62.180309879588712,86.843368417932965,0.91032802572625515,0.97570361865035637,1.096647716463403,1.0167025436456194,13.468990942126251,10,23.498418971446331,13.435485511537768,30.788964031346477,19.250302437076289,25.814545376764805,62.354727993341442,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
2496.085,0.56460073840856018,15.036999999999711,8.4897921232794893,6.1916934516930189,1.298,96.76931260928292,97.031536886870242,0.89205586475616538,0.97612614211129545,1.0830565618903081,1.0130539911274206,13.880098080295769,10,21.744748596989623,13.8407129760638,30.484763552843201,18.559683461243029,23.683955483063681,60.336739930375643,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
5983.5730000000003,0.66199999999998749,15.036999999999711,9.954493999999622,6.2055721021094996,1.298,61.974167425425811,88.024455433099689,0.88728353362001666,0.97443427834694918,1.0821702392383481,1.0049828078760183,13.55274313255692,10,35.283991223552306,13.555489692462174,30.511797290922647,18.286301589400644,44.485247601326911,65.061342482182667,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
2454.663,0.56612915354820081,15.036999999999711,8.512872589254675,6.1964164131198185,1.298,99.094866435641379,95.604975230385961,0.88976834203973321,0.97889867182951684,1.08359467375882,1.0179789113368969,14.04703633671636,10,22.137683239872558,14.003001653649967,30.49197360744207,18.529270651195755,24.032394037486647,60.496094101047397,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
2577.52,0.5599999999999894,15.036999999999711,8.4207204758635505,6.1741484654195533,1.298,90.726963515263279,95.765986853039493,0.89019162282951592,0.97952158015634017,1.0780265911697202,1.0122838070854985,13.865564498832702,10,21.188149452489569,13.812135631663772,30.504621030500211,19.121765394731348,23.042330062949659,60.01880528771224,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
7029.6059999999998,0.62219055924255284,15.036999999999711,9.3560116047988764,6.2235173116049003,1.298,58.643544105954248,91.184304165285155,0.91126467298388403,0.97682989459227643,1.0973485139743158,1.0129999999999999,13.68528892448194,10,27.043179572342432,13.657850745846304,30.757726148447738,19.311096839612659,30.197775918651388,63.642919560806718,0.52300000000000002,0.54600000000000004,0,15,0,Normal
1870.3579999999999,0.65499999999998748,13.04999999999975,8.547551346425438,6.2002030372917361,1.298,96.495412982338621,98.824638784236797,0.88342636488963944,0.98170282147084165,1.0769467744255388,1.0197855976205088,14.507877830046162,10,28.265074629689792,14.455254086904024,30.681421964133861,18.175688757646132,32.092062205239294,62.747560943682231,0.52300000000000002,0.54600000000000004,0,13,1,Flooding
4226.6949999999997,0.64499999999998769,15.036999999999711,9.6988649999996319,6.1791528204662871,1.298,82.710498541969059,92.614762281313517,0.88240369080007719,0.97389790627655715,1.0758152694424838,1.0127847046434402,13.665082893198804,10,34.02039321168737,13.616382409423984,30.31353361290461,18.171104014394512,43.160671419311626,65.005908548901374,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
6663.6080000000002,0.6750266370699094,15.036999999999711,10.150393723008801,6.1925383887479901,1.298,57.620149755739597,89.880630119408806,0.9002092752013291,0.98310276104288141,1.088493383019125,1.0149776590534234,13.819329068108242,10,34.790688790656873,13.780951715647802,30.837585044206541,18.835634153412371,40.688036387952323,64.980977060622422,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
5529.2870000000003,0.66199999999998749,15.036999999999711,9.954493999999622,6.1987513813227171,1.298,56.2095306301999,91.903565216341434,0.88640476144507407,0.97502578818597241,1.0780805764929084,1.006953499011733,13.613302385107152,10,35.205141086322172,13.545327476287076,30.300704410294639,18.559078575503818,44.466894151409321,65.101877121381477,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
7095.8850000000002,0.61499999999998811,15.036999999999711,9.2477549999996445,6.2123767991579273,1.298,58.624582179934677,89.453382406266968,0.90949312899128321,0.98368403779690483,1.0956052332610264,1.0142093219057844,13.490875402763614,10,26.151086975864303,13.460817204669931,30.792754380043213,19.366779442637203,29.132410213325848,63.389686812442982,0.52300000000000002,0.54600000000000004,0,15,0,Normal
7673.4129999999996,0.56523438809484972,15.036999999999711,8.4995022805620035,6.209996454654517,1.298,61.833364333711863,91.800165837947361,0.91218631180608478,0.97758172873905125,1.097349601119872,1.0102015777387892,13.569392391320424,10,21.462627552154729,13.534094931744836,30.686583275502912,19.12797768116997,23.280171782312912,61.199375529799461,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
5614.9960000000001,0.66199999999998749,15.036999999999711,9.954493999999622,6.1907426186488852,1.298,62.092023385369842,91.192737142874563,0.88801772744648022,0.97547917959238684,1.0828139128019936,1.0043710412602049,13.658416264156692,10,35.238203809531328,13.612626206818808,30.294987224157701,18.375980979363533,44.484145080356392,65.263572728818787,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
4328.6959999999999,0.64699999999998759,15.036999999999711,9.7289389999996274,6.198282278027313,1.298,81.713164506467677,91.104161515935843,0.88134287653367793,0.97314754426665317,1.0717854227078114,1.0142682802173235,13.732515835633444,10,34.288302308452622,13.692776150452008,30.37637740227516,18.04023440197993,43.484548377066787,65.122635038845146,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
7366.4639999999999,0.59013948220796619,15.036999999999711,8.8737394204762445,6.2005744960072446,1.298,62.549028210226425,88.131558266364692,0.90462594025908816,0.98196284352384078,1.0971376442321068,1.0165365762748473,13.463736716680856,10,23.505200883871314,13.432045521497541,30.77340906393151,19.212607442676845,25.832778063773571,62.350738109342046,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
7021.0290000000005,0.62516650433757204,15.036999999999711,9.4004210646315833,6.1827065113896307,1.298,58.287294550480603,92.7590426700054,0.90641928204659239,0.98099999999999998,1.0980754967494899,1.0126147525039817,13.733199164235009,10,27.101038739998572,13.689754737526853,30.753595131397823,19.394257313422308,30.3437238325271,63.657314074306157,0.52300000000000002,0.54600000000000004,0,15,0,Normal
8804.2060000000001,0.53038487847968363,15.036999999999711,7.9758865785028217,6.1576129867018281,1.298,61.344143687025429,90.588350710920082,0.91249802782651324,0.97152209057806205,1.0971093694723355,1.0036561808477171,13.821543466312187,10,17.793313306568191,13.816745141502256,30.300264317441822,18.282401798256664,20.258194204275448,65.348080147465666,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
7104.4610000000002,0.61516584747105207,15.036999999999711,9.2500570440541061,6.190154875357063,1.298,60.796642258329861,90.921488321418096,0.90974193799345882,0.97715451050992364,1.0973513409179922,1.0123015345319786,13.543965569692451,10,26.048920753647479,13.486253127970722,30.784888108188248,19.489051248374025,29.001137112166479,63.349290756111508,0.52300000000000002,0.54600000000000004,0,15,0,Normal
1662.354,0.64991585313369382,15.036999999999711,9.7729034409489195,6.1631367143769102,1.298,100,100,0.87849802782651332,0.98073017819352115,1.0682007622250302,1.0189462617970249,14.20282239232416,10,32.841622312230335,14.150674786873749,30.721677630071703,18.041860384202611,38.461417749227181,63.580223701781129,0.52300000000000002,0.54600000000000004,0,15,0,Normal
5822.7240000000002,0.66199999999998749,15.036999999999711,9.954493999999622,6.1751867374817193,1.298,61.297411150843459,88.641780560681099,0.89299725393522333,0.97047828601303521,1.0839983940325046,1.0079213847943591,13.631446095404099,10,35.269627621877518,13.60467615707441,30.379471307616619,18.110928036771771,44.469952034259705,65.170952963265307,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
7370.7569999999996,0.58926902081586219,15.036999999999711,8.8607712607960512,6.1870650593536469,1.298,63.354138696789931,84.806978699935286,0.90803278337049675,0.98127030821772965,1.0956833289843684,1.0142332210120046,13.528995194464001,10,23.462154953942129,13.50319656918693,30.78109236366813,19.149648168948904,25.781460284375999,62.348883883902985,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
1755.8040000000001,0.64204772475026517,15.036999999999711,9.6544302056281097,6.1891051829981123,1.298,99.682321272976594,95.575534102920841,0.88252739597911023,0.97440950877579524,1.074659859548976,1.0150385006404825,14.140291091664196,10,30.32349891148397,14.102621241744878,30.691132137128051,18.084375452285489,35.085208314153256,63.186786837378563,0.52300000000000002,0.54600000000000004,0,15,0,Normal
5785.8639999999996,0.66199999999998749,15.036999999999711,9.954493999999622,6.1812491452722194,1.298,64.187822756374999,88.412984548503658,0.88870134933397071,0.97561614557955278,1.0794526316576871,1.0077978869387123,13.70284065556843,10,35.236035558293864,13.682977936138036,30.343318185271549,18.267124381936998,44.409732079285945,65.498546885193505,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
1638.0719999999999,0.65432403904956971,15.036999999999711,9.838995872966704,6.2315092401418024,1.298,100,99.241417991721036,0.88157361456932426,0.98127299447699678,1.0643330359635446,1.018233691956163,14.228514296812939,10,33.60723735288861,14.169303373175186,30.72007948940583,18.13293968663697,39.557909526288903,63.689010874156949,0.52300000000000002,0.54600000000000004,0,15,0,Normal
7600.4740000000002,0.57104233391468706,15.036999999999711,8.5867597441918324,6.177019547655398,1.298,61.721141538027723,87.555545259883957,0.90778015949223201,0.98201944925145224,1.0984800258111551,1.0132699556371034,13.485662359874508,10,21.889727435239077,13.465050290372533,30.698964607887969,18.78979838255993,23.784940937386985,61.477200869308298,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
5815.3019999999997,0.66199999999998749,15.036999999999711,9.954493999999622,6.1693708234002909,1.298,61.19317778348524,86.214622727524699,0.89103157889487516,0.96913422084393563,1.0800723280495204,1.0081915477548486,13.644186804945877,10,35.294575984453886,13.596383263035996,30.369195018781312,18.128445405920985,44.484661370647267,65.223502143462866,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
7235.8909999999996,0.59999999999998843,15.036999999999711,9.0221999999996516,6.1746828632232473,1.298,59.457084337783499,89.741457227672043,0.90742705458379902,0.97796207453268735,1.1025592188658595,1.0111889307660158,13.634235491625889,10,24.581207820994383,13.595028620608415,30.783629309087772,19.129976417788235,27.263352430559731,62.842330920037739,0.52300000000000002,0.54600000000000004,0,15,0,Normal
530.04899999999998,0.63999999999998769,12.03699999999977,7.7036799999997037,6.1241543499539794,1.298,100,100,0.86649688772923206,0.96719365773755039,1.0536478935290483,1.0049994646775016,14.653952982771671,10,35.40217379404838,14.557138320761492,30.632970667523253,17.929268687428888,44.594611433125728,65.347192438501878,0.52300000000000002,0.54600000000000004,0,12,2,Membrane_Drying
1696.356,0.64643459648008905,15.036999999999711,9.7205844727865216,6.1630896818422194,1.298,100,100,0.88001638914023395,0.98269219415210085,1.0711855732006774,1.0147504376556129,14.505511629947041,10,31.913179961866568,14.462220212070177,30.70136356771572,17.966330313423516,37.088053841938077,63.428624071855893,0.52300000000000002,0.54600000000000004,0,15,0,Normal
8822.4930000000004,0.5641896758703373,15.036999999999711,8.4836448714075612,6.2104553438096763,1.298,61.77793729601359,90.954583474870475,0.91368572574669615,0.96829636974117816,1.106818898320356,1.0073510437831352,13.885649375506098,10,18.591260305627568,13.88026204951661,30.312566336368583,18.179610908751293,24.716145312945891,65.093582138972195,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
7054.1779999999999,0.61999999999998812,15.036999999999711,9.3229390482719037,6.1896328318573257,1.298,59.281082407642174,91.950078277726675,0.90546738391232595,0.98094601467681197,1.0970008029837477,1.0118156143851922,13.699264751534953,10,26.62053241695731,13.660819499548904,30.767223762804782,19.784445142531837,29.772131697201232,63.55334369522582,0.52300000000000002,0.54600000000000004,0,15,0,Normal
1967.7940000000001,0.61325889601122285,15.036999999999711,9.2215950891779261,6.2000167475372692,1.298,96.069027842165156,98.078968111973197,0.88678069481473054,0.97600084621876859,1.0744210549696045,1.0117618967232531,14.050342263408089,10,26.682979236830985,13.972350364323155,30.612954893255768,18.053593155956737,30.07157151819769,62.365950234841748,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
6910.1719999999996,0.64170234886406163,15.036999999999711,9.6492130948551065,6.2119969800576023,1.298,59.8742992566048,92.813792962970439,0.90781951092431401,0.98100093681437239,1.0970531823394405,1.0138108670544712,13.684334990325844,10,28.782561078399439,13.641103601959774,30.701021693252638,19.400286087782742,32.514376519277846,64.079769202750853,0.52300000000000002,0.54600000000000004,0,15,0,Normal
8855.0650000000005,0.58112960655959378,15.036999999999711,8.7384196905043972,6.2379240215035896,1.298,61.735825177832929,91.073025038710057,0.9172803878970508,0.96899999999999997,1.1033239467645242,1.0073654225968482,13.872144837528309,10,20.82585528057945,13.865669311473344,30.33091833319348,18.19891526525296,27.915334004184327,64.912403108670446,0.52300000000000002,0.54600000000000004,5,15,0,Normal
4143.2629999999999,0.6445054701125611,15.036999999999711,9.6913993317266272,6.1915786766679464,1.298,83.297450951308278,93.465673894900718,0.88260018519800787,0.97677577543846383,1.0723230099501522,1.0132345007441432,13.832523099867242,10,33.696912034475631,13.779092216557192,30.313974305875071,18.408680857112319,42.925899694798922,65.135130766337653,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
8869.0699999999997,0.58743332804818915,15.036999999999711,8.8332621265639784,6.1940743148475228,1.298,61.332429097477039,88.792463097069103,0.91658192242902958,0.97007779278425277,1.1074683978168998,1.0055736896439913,13.846839846539959,10,21.685682818524317,13.84359604288524,30.3362911879614,18.693796181640131,29.019098407873276,65.21447768969368,0.52300000000000002,0.54600000000000004,0,15,0,Normal
5686.723,0.66199999999998749,15.036999999999711,9.954493999999622,6.1905841835525539,1.298,61.204885910421261,91.819209538734682,0.88646130500113762,0.97260473321636798,1.080690213427193,1.0041561473955192,13.629157400972794,10,35.236954978058648,13.574434174783152,30.313817121710272,18.23899164206599,44.447292729042147,65.042721181867933,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
5166.9920000000002,0.66495809644611281,15.036999999999711,9.9990936179010088,6.1887676888647096,1.298,54.279136418054023,92.5777881231094,0.88383949581752796,0.97774674153224883,1.0776768562192236,1.0130410912302017,13.705919587182244,10,35.216854873539987,13.665672826103039,30.311973899096579,18.274058193782064,44.33363102276202,65.29324508963623,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
7235.3220000000001,0.59999999999998843,15.036999999999711,9.0221999999996516,6.1733693329455832,1.298,59.228209876667172,89.416781259633098,0.91001605202670044,0.97758253172279885,1.0970783464409952,1.0125670003356373,13.63483764368759,10,24.584966234928395,13.594251735436719,30.786840909460075,19.103301529663291,27.266167905861963,62.847280428093804,0.52300000000000002,0.54600000000000004,0,15,0,Normal
1966.364,0.61391429024438793,15.036999999999711,9.2313927890147287,6.1698513469924796,1.298,98.598829493073836,100,0.8870143867708935,0.97825419528212365,1.0734518286739398,1.0090359902154586,14.052118502118407,10,26.69196776047211,13.980034816070408,30.623872853702519,18.06450670249269,30.111562025728169,62.375262326367363,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
1723.498,0.64499999999998769,15.036999999999711,9.6988649999996319,6.1982050531495263,1.298,98.693004225606899,99.408661955217838,0.88439299166301355,0.97951823439072483,1.0670470204705655,1.0150301880260963,14.397371714734426,10,31.24642102596172,14.322987904383716,30.70912386771424,18.05608635216926,36.13355043182009,63.329514896700871,0.52300000000000002,0.54600000000000004,0,15,0,Normal
8293.902,0.53999999999998971,15.036999999999711,8.1199799999996909,6.1939255752403426,1.298,60.971583576136076,92.868788864687446,0.9054900785429244,0.98341386921403284,1.1013836831590345,1.0130221593080999,13.714256135067064,10,18.980083509674813,13.695932330918763,30.35231056062824,18.44160365259139,20.31706454573019,58.9566903379732,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
3542.962,0.61435527418513391,15.036999999999711,9.2379817248170397,6.1693651132518976,1.298,85.49160994552598,96.540727930454779,0.89977962416973356,0.97257800821602325,1.0837034473889438,1.0142098572282827,13.667233528619519,10,26.954918819397918,13.628618561007618,30.42262025247144,17.932600893067388,35.442979847314675,65.216343311077082,0.52300000000000002,0.54600000000000004,0,15,0,Normal
7690.7749999999996,0.56499999999998918,15.036999999999711,8.4959049999996772,6.202331806110772,1.298,61.969564289598679,91.940909371327237,0.91029625187875918,0.97898347409206077,1.1000955396683731,1.0111494580871652,13.66611661619061,10,21.381143138531542,13.626251842665734,30.678126255598176,18.845659870127477,23.154987431794851,61.140509551841411,0.52300000000000002,0.54600000000000004,0,15,1,Flooding
3740.395,0.63499999999998791,15.036999999999711,9.5484949999996367,6.203014025094971,1.298,84.042840372516253,95.670851878134442,0.8903859633535971,0.97919683040806837,1.0769003152278005,1.0130221593080999,13.726370744711776,10,30.926362033990969,13.674142164866391,30.329865416974656,17.885504591363265,39.904989047592657,64.770909947017202,0.52300000000000002,0.54600000000000004,5,15,2,Membrane_Drying
5550.7209999999995,0.66199999999998749,15.036999999999711,9.954493999999622,6.1901848701789088,1.298,58.795958193352917,88.489181180778729,0.88776630804383716,0.97193010888274201,1.0770839560437755,1.0034036908000772,13.625701080691162,10,35.260411250390042,13.574356757778787,30.317070964405879,18.418402301242331,44.41533392130475,65.006271522261059,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
3491.8380000000002,0.60485551201611554,15.036999999999711,9.0950763378342163,6.1849744446961088,1.298,84.901403662505487,95.995856283581276,0.89955976312092922,0.97535053793424442,1.0900009426186053,1.0126357073364602,13.637918435803982,10,25.182260871054783,13.595376462826156,30.460214274159021,17.821714859563773,33.161292003048644,65.015290760273231,0.52300000000000002,0.54600000000000004,5,15,0,Normal
4113.549,0.64199999999998769,15.036999999999711,9.6537539999996316,6.1787326876149544,1.298,83.345499562930257,93.734235979283326,0.8830498416638537,0.97559108231173564,1.0733183371617441,1.0105963091999228,13.844560014428222,10,33.637654057738857,13.78855345478326,30.31984309665765,18.32566720479193,42.819877962946855,65.078265381321259,0.52300000000000002,0.54600000000000004,0,15,2,Membrane_Drying
3616.1060000000002,0.6219999999999879,15.036999999999711,9.3530139999996393,6.2198583268347232,1.298,84.288377642069676,95.995705914228395,0.89859630919992295,0.97736626666266879,1.0910160258632815,1.0164751993652898,13.926603414435974,10,29.01977080166693,13.871051573496532,30.374033167890406,18.174510336440854,37.626368040178171,65.101133514321347,0.52300000000000002,0.54600000000000004,0,15,0,Normal
